Column1,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Category,Total_Score
23011,21bc3be6-6bd1-4926-8bee-c4585873851b,scared,5/24/2021 9:55,video,soccer,negative,15,,,,
23380,5fefd228-c550-4023-b767-ec8aa62de850,scared,2/26/2021 11:03,video,cooking,negative,15,,,,
23384,5fefd228-c550-4023-b767-ec8aa62de850,scared,4/1/2021 9:33,video,cooking,negative,15,,,,
23399,5fefd228-c550-4023-b767-ec8aa62de850,scared,5/28/2021 10:39,video,cooking,negative,15,,,,
23426,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,1/12/2021 19:42,video,dogs,negative,15,,,,
23432,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,4/25/2021 5:28,video,dogs,negative,15,,,,
23441,2771fa81-b26c-4e11-86ac-90e85faf4981,scared,6/4/2021 17:46,video,dogs,negative,15,,,,
23450,3b448410-dd36-4e79-bf4a-ba07814b308e,scared,7/20/2020 15:30,video,travel,negative,15,,,,
23502,cda6a453-27bf-4237-b848-b27706732716,scared,8/30/2020 11:26,video,soccer,negative,15,,,,
23515,cda6a453-27bf-4237-b848-b27706732716,scared,3/5/2021 22:23,video,soccer,negative,15,,,,
23520,cda6a453-27bf-4237-b848-b27706732716,scared,8/19/2020 4:37,video,soccer,negative,15,,,,
23523,cda6a453-27bf-4237-b848-b27706732716,scared,12/28/2020 15:43,video,soccer,negative,15,,,,
23566,a8160135-2d55-4240-8f28-fbee5ec84801,scared,6/18/2020 9:13,video,Studying,negative,15,,,,
23588,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,2/11/2021 20:24,video,fitness,negative,15,,,,
23589,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,11/27/2020 20:43,video,fitness,negative,15,,,,
23607,cafddd25-5653-4219-8dc7-a3eae45ea926,scared,9/6/2020 5:25,video,fitness,negative,15,,,,
23782,df6e9952-4e2a-488a-bb83-3a7241f30e6f,scared,4/22/2021 4:10,video,culture,negative,15,,,,
24057,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,scared,12/30/2020 16:04,video,veganism,negative,15,,,,
24070,c056339f-7bc9-487a-85eb-aa7c6da9e5fb,scared,8/12/2020 18:14,video,veganism,negative,15,,,,
24267,6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,11/7/2020 1:34,video,science,negative,15,,,,
24279,6547f69d-891d-4e1c-bd69-fc8735b8fca8,scared,8/25/2020 15:32,video,science,negative,15,,,,
24539,7053e0be-7227-4a05-893f-4bbee34f0f1f,scared,7/5/2020 8:24,video,science,negative,15,,,,
24589,16f8b629-5173-420f-9c8b-577313e9e128,scared,8/13/2020 4:39,video,healthy eating,negative,15,,,,
24604,16f8b629-5173-420f-9c8b-577313e9e128,scared,10/10/2020 9:01,video,healthy eating,negative,15,,,,
24608,16f8b629-5173-420f-9c8b-577313e9e128,scared,1/30/2021 5:53,video,healthy eating,negative,15,,,,
24625,24f994fa-51d4-4e5e-bdac-79de67e7afbb,scared,9/24/2020 5:25,video,food,negative,15,,,,
24636,24f994fa-51d4-4e5e-bdac-79de67e7afbb,scared,8/11/2020 21:05,video,food,negative,15,,,,
24643,24f994fa-51d4-4e5e-bdac-79de67e7afbb,scared,12/24/2020 4:18,video,food,negative,15,,,,
25079,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,12/20/2020 3:35,video,Studying,negative,15,,,,
25085,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,7/25/2020 11:09,video,Studying,negative,15,,,,
25091,26c02731-b5d8-4ad3-99a2-5e589e107937,scared,3/7/2021 2:26,video,Studying,negative,15,,,,
25150,54e29395-9eba-4945-abee-cad58cbab090,scared,9/21/2020 17:56,video,science,negative,15,,,,
25151,54e29395-9eba-4945-abee-cad58cbab090,scared,12/30/2020 15:40,video,science,negative,15,,,,
25279,a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,scared,4/17/2021 22:11,video,fitness,negative,15,,,,
25280,a287c7ad-f5c8-4d87-940b-b7b24e2b42ac,scared,8/5/2020 5:17,video,fitness,negative,15,,,,
25300,2e32de07-dc79-4cdc-bf1d-bac90ba3fd85,scared,12/15/2020 18:17,video,Studying,negative,15,,,,
244,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,10/31/2020 21:46,GIF,science,negative,15,,,,
252,5118e9c5-1377-4cc5-a486-65b35b7b7b76,scared,4/21/2021 0:21,GIF,science,negative,15,,,,
269,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,3/29/2021 19:03,GIF,tennis,negative,15,,,,
270,0be59876-d70c-486c-8e0b-a06bef7a2cd6,scared,7/29/2020 10:40,GIF,tennis,negative,15,,,,
494,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,8/5/2020 16:00,GIF,soccer,negative,15,,,,
506,baa2db00-81ba-4c34-b17d-dd950bfa133b,scared,7/21/2020 16:09,GIF,soccer,negative,15,,,,
530,f98dde71-ce1d-4f6c-bb05-ae05779d2207,scared,5/18/2021 9:28,GIF,soccer,negative,15,,,,
658,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,8/14/2020 19:14,GIF,food,negative,15,,,,
669,a4067fb5-3ba8-4f97-87c2-ddad5e4029c2,scared,12/31/2020 9:10,GIF,food,negative,15,,,,
712,34a3747a-0b77-42f6-ae19-87c38b94b674,scared,1/31/2021 14:19,GIF,science,negative,15,,,,
751,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,12/7/2020 11:41,GIF,veganism,negative,15,,,,
760,2920dccb-e06f-49fc-8049-b6d4164dfe84,scared,4/10/2021 18:40,GIF,veganism,negative,15,,,,
951,07f88a73-aef2-45fd-8b5d-418e448b853d,scared,5/24/2021 20:32,GIF,Animals,negative,15,,,,
980,457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,2/5/2021 2:00,GIF,healthy eating,negative,15,,,,
1009,457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,2/1/2021 7:58,GIF,healthy eating,negative,15,,,,
1013,457301ee-3e87-40d8-8b82-ea4e1fa90e39,scared,2/17/2021 18:29,GIF,healthy eating,negative,15,,,,
1201,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,8/13/2020 15:42,GIF,healthy eating,negative,15,,,,
1204,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,5/13/2021 18:57,GIF,healthy eating,negative,15,,,,
1207,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,12/5/2020 8:49,GIF,healthy eating,negative,15,,,,
1212,ea1afba2-c0a8-4d0f-ac64-91fd7a126bbc,scared,12/4/2020 19:01,GIF,healthy eating,negative,15,,,,
1223,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,scared,2/19/2021 13:10,GIF,Studying,negative,15,,,,
1239,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,scared,3/1/2021 19:04,GIF,Studying,negative,15,,,,
1256,18b4da8a-5f22-4dbe-b2af-c9013581cdd9,scared,8/2/2020 9:53,GIF,Studying,negative,15,,,,
1292,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,4/22/2021 0:50,GIF,tennis,negative,15,,,,
1302,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,6/1/2021 12:52,GIF,tennis,negative,15,,,,
1304,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,1/21/2021 17:54,GIF,tennis,negative,15,,,,
1311,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,12/14/2020 3:29,GIF,tennis,negative,15,,,,
1315,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,7/10/2020 16:07,GIF,tennis,negative,15,,,,
1323,c01fa154-5348-4040-9d20-0bbf01f6349b,scared,5/20/2021 7:35,GIF,tennis,negative,15,,,,
1355,50c9237a-541c-4f10-a2be-7cbe076b2012,scared,7/22/2020 19:27,GIF,travel,negative,15,,,,
1359,50c9237a-541c-4f10-a2be-7cbe076b2012,scared,3/28/2021 21:01,GIF,travel,negative,15,,,,
1361,50c9237a-541c-4f10-a2be-7cbe076b2012,scared,7/10/2020 17:56,GIF,travel,negative,15,,,,
1374,50c9237a-541c-4f10-a2be-7cbe076b2012,scared,3/29/2021 0:19,GIF,travel,negative,15,,,,
1498,d852b946-01e1-44fe-abd7-26198660cbdb,scared,8/9/2020 0:26,GIF,food,negative,15,,,,
1559,87349e5b-eda4-4ae6-94d7-c42b9c5f03e9,scared,8/9/2020 16:38,GIF,healthy eating,negative,15,,,,
1609,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,12/28/2020 14:51,GIF,soccer,negative,15,,,,
1625,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,6/20/2020 19:08,GIF,soccer,negative,15,,,,
1646,ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44,scared,7/2/2020 12:52,GIF,soccer,negative,15,,,,
1914,409aa11d-5af3-4a70-9da1-482857f5835e,scared,1/18/2021 12:21,GIF,fitness,negative,15,,,,
1924,409aa11d-5af3-4a70-9da1-482857f5835e,scared,9/15/2020 20:02,GIF,fitness,negative,15,,,,
1934,409aa11d-5af3-4a70-9da1-482857f5835e,scared,3/10/2021 9:43,GIF,fitness,negative,15,,,,
1937,409aa11d-5af3-4a70-9da1-482857f5835e,scared,12/12/2020 20:50,GIF,fitness,negative,15,,,,
1981,9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,5/22/2021 21:23,GIF,travel,negative,15,,,,
1987,9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,11/11/2020 14:18,GIF,travel,negative,15,,,,
1997,9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,10/25/2020 4:05,GIF,travel,negative,15,,,,
2002,9ef39aa2-60f9-4e4b-b666-c6cb97015503,scared,3/16/2021 19:42,GIF,travel,negative,15,,,,
2090,2d0926be-9a29-4e6c-b342-815c70172214,scared,9/11/2020 20:32,GIF,Animals,negative,15,,,,
2259,86346263-02db-4020-a216-9e54f502f643,scared,11/5/2020 15:59,GIF,travel,negative,15,,,,
2274,86346263-02db-4020-a216-9e54f502f643,scared,7/15/2020 2:19,GIF,travel,negative,15,,,,
2277,86346263-02db-4020-a216-9e54f502f643,scared,2/19/2021 3:11,GIF,travel,negative,15,,,,
2278,86346263-02db-4020-a216-9e54f502f643,scared,7/8/2020 16:15,GIF,travel,negative,15,,,,
2408,6ef45d36-cd14-428c-b5cf-ad2f06371c6e,scared,3/17/2021 19:09,GIF,cooking,negative,15,,,,
2446,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,8/26/2020 3:01,GIF,culture,negative,15,,,,
2452,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,9/16/2020 3:10,GIF,culture,negative,15,,,,
2461,da527dd0-4b7d-40a2-9fc6-89ef7c91fd87,scared,3/15/2021 23:08,GIF,culture,negative,15,,,,
2520,1de2f0f9-61ab-43fb-9180-6870824c63c0,scared,8/9/2020 9:24,GIF,science,negative,15,,,,
2851,67f2a150-6086-4cbd-8d21-46250ccef5a2,scared,8/11/2020 7:06,GIF,cooking,negative,15,,,,
2867,67f2a150-6086-4cbd-8d21-46250ccef5a2,scared,7/11/2020 18:40,GIF,cooking,negative,15,,,,
2879,67f2a150-6086-4cbd-8d21-46250ccef5a2,scared,7/16/2020 15:21,GIF,cooking,negative,15,,,,
2886,67f2a150-6086-4cbd-8d21-46250ccef5a2,scared,6/25/2020 15:55,GIF,cooking,negative,15,,,,
3226,c7066a17-2e12-49d2-bb9e-c8967051f490,scared,5/26/2021 23:52,GIF,public speaking,negative,15,,,,
3229,c7066a17-2e12-49d2-bb9e-c8967051f490,scared,9/26/2020 2:02,GIF,public speaking,negative,15,,,,
3389,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,5/25/2021 2:00,GIF,tennis,negative,15,,,,
3395,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,7/10/2020 2:52,GIF,tennis,negative,15,,,,
3397,61e6650c-5068-4575-9aee-4217ef3dbdb1,scared,6/23/2020 13:15,GIF,tennis,negative,15,,,,
3581,2c511a63-5eb5-422f-8483-c9fcf9a29b55,scared,8/17/2020 5:42,GIF,technology,negative,15,,,,
3728,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,9/22/2020 10:35,GIF,soccer,negative,15,,,,
3742,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,11/18/2020 14:56,GIF,soccer,negative,15,,,,
3748,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,8/19/2020 21:52,GIF,soccer,negative,15,,,,
3755,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,12/25/2020 2:07,GIF,soccer,negative,15,,,,
3758,f1038e6c-5292-4e20-a866-675e1637d6b5,scared,7/13/2020 15:52,GIF,soccer,negative,15,,,,
3912,dd2f8912-9b97-40cb-ac5f-215f98d4d733,scared,1/28/2021 13:58,GIF,fitness,negative,15,,,,
3918,dd2f8912-9b97-40cb-ac5f-215f98d4d733,scared,3/11/2021 21:07,GIF,fitness,negative,15,,,,
4125,0d3d0a35-f806-4536-8733-abf1f92763e2,scared,8/9/2020 0:35,GIF,Studying,negative,15,,,,
4126,0d3d0a35-f806-4536-8733-abf1f92763e2,scared,8/3/2020 2:27,GIF,Studying,negative,15,,,,
4139,0d3d0a35-f806-4536-8733-abf1f92763e2,scared,7/18/2020 7:30,GIF,Studying,negative,15,,,,
4153,f783f128-6f66-4ef3-a190-5afc29d17012,scared,9/28/2020 19:16,GIF,tennis,negative,15,,,,
4165,f783f128-6f66-4ef3-a190-5afc29d17012,scared,3/31/2021 0:08,GIF,tennis,negative,15,,,,
4668,43da458b-66fe-4723-996c-57dcfad67edf,scared,7/14/2020 21:00,GIF,food,negative,15,,,,
4721,d0e55134-c60e-4a05-999c-d7697b4901f0,scared,12/4/2020 17:40,GIF,cooking,negative,15,,,,
4908,27ec2b21-a749-4181-b182-150a174fc277,scared,6/10/2021 9:02,GIF,Animals,negative,15,,,,
5032,1f466010-5c87-4b81-be83-5856481231fb,scared,3/7/2021 23:34,GIF,soccer,negative,15,,,,
5063,496645a7-64f7-4c56-94f5-a71671cb262e,scared,9/8/2020 15:57,GIF,dogs,negative,15,,,,
5065,496645a7-64f7-4c56-94f5-a71671cb262e,scared,11/8/2020 20:05,GIF,dogs,negative,15,,,,
5231,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,scared,5/13/2021 18:26,GIF,science,negative,15,,,,
5236,457d54ed-e0bf-4574-80e3-561c1bbc4d3e,scared,7/11/2020 7:02,GIF,science,negative,15,,,,
5368,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,scared,10/2/2020 9:12,GIF,food,negative,15,,,,
5372,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,scared,5/25/2021 20:25,GIF,food,negative,15,,,,
5380,2019333d-2b9c-4a22-904c-d1f1aa9c68bb,scared,8/19/2020 23:17,GIF,food,negative,15,,,,
5461,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,11/18/2020 0:44,GIF,Animals,negative,15,,,,
5486,323c35ed-081f-4efd-8bd6-ce5208ceb0ed,scared,5/19/2021 15:42,GIF,Animals,negative,15,,,,
5553,c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,scared,5/10/2021 23:45,GIF,veganism,negative,15,,,,
5641,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,6/25/2020 5:27,GIF,education,negative,15,,,,
5644,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,3/24/2021 11:24,GIF,education,negative,15,,,,
5648,ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,11/6/2020 15:24,GIF,education,negative,15,,,,
5678,839d117b-c764-4930-99f2-a6e4d1b47790,scared,7/14/2020 2:35,GIF,cooking,negative,15,,,,
5682,839d117b-c764-4930-99f2-a6e4d1b47790,scared,9/2/2020 6:16,GIF,cooking,negative,15,,,,
5683,839d117b-c764-4930-99f2-a6e4d1b47790,scared,3/1/2021 19:33,GIF,cooking,negative,15,,,,
5708,839d117b-c764-4930-99f2-a6e4d1b47790,scared,3/10/2021 21:48,GIF,cooking,negative,15,,,,
5715,839d117b-c764-4930-99f2-a6e4d1b47790,scared,1/21/2021 5:50,GIF,cooking,negative,15,,,,
6024,96209724-37a8-475b-b80a-03e96a7c33b1,scared,4/23/2021 22:58,GIF,fitness,negative,15,,,,
6025,96209724-37a8-475b-b80a-03e96a7c33b1,scared,8/16/2020 21:08,GIF,fitness,negative,15,,,,
6027,96209724-37a8-475b-b80a-03e96a7c33b1,scared,10/27/2020 8:50,GIF,fitness,negative,15,,,,
6034,96209724-37a8-475b-b80a-03e96a7c33b1,scared,6/22/2020 20:54,GIF,fitness,negative,15,,,,
6086,bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,12/9/2020 17:16,GIF,healthy eating,negative,15,,,,
6091,bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,12/10/2020 21:44,GIF,healthy eating,negative,15,,,,
6094,bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,11/20/2020 13:35,GIF,healthy eating,negative,15,,,,
6098,bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,10/16/2020 13:36,GIF,healthy eating,negative,15,,,,
6274,0e2169f4-b881-42d0-b99c-034b32f83504,scared,10/21/2020 2:41,GIF,food,negative,15,,,,
6277,0e2169f4-b881-42d0-b99c-034b32f83504,scared,12/17/2020 5:11,GIF,food,negative,15,,,,
6297,0e2169f4-b881-42d0-b99c-034b32f83504,scared,4/6/2021 14:31,GIF,food,negative,15,,,,
6299,0e2169f4-b881-42d0-b99c-034b32f83504,scared,4/22/2021 3:59,GIF,food,negative,15,,,,
6331,60ca0278-5ed6-4669-939b-e6dc2021c07d,scared,2/4/2021 5:07,GIF,technology,negative,15,,,,
6646,cb807d6e-079e-417e-adfc-759df6eddfa2,scared,10/24/2020 2:47,GIF,veganism,negative,15,,,,
6771,590873fc-e921-4396-a173-a43451675afc,scared,8/27/2020 7:49,GIF,Studying,negative,15,,,,
6772,590873fc-e921-4396-a173-a43451675afc,scared,8/20/2020 7:15,GIF,Studying,negative,15,,,,
6775,590873fc-e921-4396-a173-a43451675afc,scared,9/29/2020 14:41,GIF,Studying,negative,15,,,,
6790,590873fc-e921-4396-a173-a43451675afc,scared,6/16/2021 15:26,GIF,Studying,negative,15,,,,
6846,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2/18/2021 2:31,GIF,dogs,negative,15,,,,
6857,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,4/30/2021 4:06,GIF,dogs,negative,15,,,,
6862,c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2/21/2021 17:42,GIF,dogs,negative,15,,,,
7133,72878c11-38cc-4442-bc81-7eeef47c531c,scared,3/1/2021 6:04,GIF,Animals,negative,15,,,,
7137,72878c11-38cc-4442-bc81-7eeef47c531c,scared,11/21/2020 2:01,GIF,Animals,negative,15,,,,
7214,8f12f846-7528-4516-aa7c-f937d868c904,scared,9/26/2020 0:54,GIF,culture,negative,15,,,,
7215,8f12f846-7528-4516-aa7c-f937d868c904,scared,5/23/2021 15:35,GIF,culture,negative,15,,,,
7301,ac120787-f331-497f-8733-7cd63dfd36b6,scared,1/7/2021 15:44,GIF,culture,negative,15,,,,
7497,962e5969-cd65-4670-a2ae-b0266908426b,scared,9/21/2020 18:15,GIF,Studying,negative,15,,,,
7505,962e5969-cd65-4670-a2ae-b0266908426b,scared,1/24/2021 13:17,GIF,Studying,negative,15,,,,
7508,962e5969-cd65-4670-a2ae-b0266908426b,scared,10/21/2020 5:40,GIF,Studying,negative,15,,,,
7556,e611ee64-7ada-428d-aa37-94c8c0782a91,scared,6/19/2020 15:53,GIF,cooking,negative,15,,,,
7565,e611ee64-7ada-428d-aa37-94c8c0782a91,scared,1/22/2021 14:43,GIF,cooking,negative,15,,,,
7636,a7a7c909-15cb-4719-835b-cc9f835feb50,scared,8/13/2020 14:44,GIF,Animals,negative,15,,,,
7727,d03efe68-5986-48c4-8767-93b8f5881004,scared,8/27/2020 6:14,GIF,Animals,negative,15,,,,
7729,d03efe68-5986-48c4-8767-93b8f5881004,scared,2/18/2021 12:21,GIF,Animals,negative,15,,,,
7742,d03efe68-5986-48c4-8767-93b8f5881004,scared,1/15/2021 7:43,GIF,Animals,negative,15,,,,
7743,d03efe68-5986-48c4-8767-93b8f5881004,scared,11/27/2020 0:57,GIF,Animals,negative,15,,,,
7749,d03efe68-5986-48c4-8767-93b8f5881004,scared,2/17/2021 8:10,GIF,Animals,negative,15,,,,
8059,70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,scared,11/29/2020 3:24,GIF,education,negative,15,,,,
8069,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,8/29/2020 4:58,GIF,veganism,negative,15,,,,
8097,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,5/14/2021 23:56,GIF,veganism,negative,15,,,,
8100,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,8/18/2020 19:25,GIF,veganism,negative,15,,,,
8101,581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,9/6/2020 3:05,GIF,veganism,negative,15,,,,
8168,85e013ce-3474-4c9a-a4ea-7b726a29baae,scared,10/17/2020 23:12,GIF,Animals,negative,15,,,,
8191,cb14a57b-9a8e-4694-9516-5a7d2ec41438,scared,11/11/2020 3:50,GIF,soccer,negative,15,,,,
8203,9a5951a5-a36f-404e-a746-f6023c160fc0,scared,8/17/2020 22:16,GIF,science,negative,15,,,,
8221,9a5951a5-a36f-404e-a746-f6023c160fc0,scared,9/2/2020 16:14,GIF,science,negative,15,,,,
8382,a059c110-6fab-4a4f-9482-eaf2c269911e,scared,2/4/2021 6:28,GIF,food,negative,15,,,,
8406,a059c110-6fab-4a4f-9482-eaf2c269911e,scared,1/17/2021 11:38,GIF,food,negative,15,,,,
8414,a059c110-6fab-4a4f-9482-eaf2c269911e,scared,2/22/2021 8:28,GIF,food,negative,15,,,,
8530,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,7/27/2020 9:55,GIF,cooking,negative,15,,,,
8541,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,11/28/2020 15:02,GIF,cooking,negative,15,,,,
8559,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,10/30/2020 23:33,GIF,cooking,negative,15,,,,
8561,eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,7/21/2020 16:35,GIF,cooking,negative,15,,,,
8586,3ce1063a-2277-4285-97b0-9bd53a941cd7,scared,11/14/2020 10:55,GIF,travel,negative,15,,,,
8589,3ce1063a-2277-4285-97b0-9bd53a941cd7,scared,1/9/2021 6:34,GIF,travel,negative,15,,,,
8612,2d10f5b0-c590-429f-8b68-52c239617d26,scared,12/23/2020 14:47,GIF,technology,negative,15,,,,
8622,2d10f5b0-c590-429f-8b68-52c239617d26,scared,7/10/2020 6:04,GIF,technology,negative,15,,,,
8636,2d10f5b0-c590-429f-8b68-52c239617d26,scared,7/17/2020 5:14,GIF,technology,negative,15,,,,
8669,cb0bd265-610e-4d5f-bc00-1732f58562dc,scared,3/3/2021 6:06,GIF,science,negative,15,,,,
8812,0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,scared,9/4/2020 4:51,GIF,dogs,negative,15,,,,
8936,03e51c25-cba9-471b-b627-f15550b83fca,scared,8/18/2020 22:10,GIF,veganism,negative,15,,,,
8943,03e51c25-cba9-471b-b627-f15550b83fca,scared,11/18/2020 4:27,GIF,veganism,negative,15,,,,
9306,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,4/25/2021 23:40,GIF,culture,negative,15,,,,
9322,cebae43b-4f77-4689-86e0-66fb107d5eef,scared,12/10/2020 15:40,GIF,culture,negative,15,,,,
9504,ad8bc9be-50a3-491a-b240-49b8f573238e,scared,1/18/2021 7:22,GIF,soccer,negative,15,,,,
9530,ad8bc9be-50a3-491a-b240-49b8f573238e,scared,4/28/2021 9:12,GIF,soccer,negative,15,,,,
9549,54acd843-1e09-4b30-a80a-b9e0295ff269,scared,11/18/2020 16:29,GIF,tennis,negative,15,,,,
9559,54acd843-1e09-4b30-a80a-b9e0295ff269,scared,7/4/2020 20:28,GIF,tennis,negative,15,,,,
9640,78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,7/3/2020 4:27,GIF,public speaking,negative,15,,,,
9648,78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,8/20/2020 22:02,GIF,public speaking,negative,15,,,,
9676,d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,7/30/2020 4:29,GIF,culture,negative,15,,,,
9678,d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,8/26/2020 2:46,GIF,culture,negative,15,,,,
9967,23a1f257-2f17-4e67-aec1-626c77d73216,scared,10/5/2020 17:14,GIF,Studying,negative,15,,,,
9971,23a1f257-2f17-4e67-aec1-626c77d73216,scared,9/28/2020 0:07,GIF,Studying,negative,15,,,,
10215,b07a2298-7c03-49b3-a0a6-c65333847598,scared,5/24/2021 9:37,GIF,culture,negative,15,,,,
10562,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,8/12/2020 6:58,GIF,technology,negative,15,,,,
10567,d4813cf8-87d5-421e-81f7-c5d43c25c62a,scared,11/17/2020 0:07,GIF,technology,negative,15,,,,
10630,9522ddea-8e07-4a2a-a001-25e4a534b8f6,scared,1/12/2021 8:41,GIF,technology,negative,15,,,,
10643,9522ddea-8e07-4a2a-a001-25e4a534b8f6,scared,1/16/2021 6:10,GIF,technology,negative,15,,,,
10701,d826807d-be79-402e-a55a-baf08df8212d,scared,5/30/2021 1:35,GIF,science,negative,15,,,,
10900,58e8f463-aee3-46bb-81bb-a49ed8de8b04,scared,10/8/2020 1:34,GIF,technology,negative,15,,,,
10968,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,7/18/2020 15:52,GIF,technology,negative,15,,,,
10973,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,scared,3/14/2021 17:41,GIF,technology,negative,15,,,,
11327,c323d478-30a2-4140-a2ba-935a37b2ec10,scared,6/17/2021 2:41,GIF,cooking,negative,15,,,,
11365,bd656a40-09c1-4219-8210-e667136e3734,scared,7/20/2020 11:26,GIF,culture,negative,15,,,,
11366,bd656a40-09c1-4219-8210-e667136e3734,scared,9/23/2020 1:05,GIF,culture,negative,15,,,,
11633,4e7535a7-4547-4da5-952e-607442ebed79,scared,8/10/2020 18:01,GIF,dogs,negative,15,,,,
11635,4e7535a7-4547-4da5-952e-607442ebed79,scared,2/16/2021 3:17,GIF,dogs,negative,15,,,,
11659,5444a751-c58b-456a-9fc9-1e4f292f2920,scared,5/7/2021 17:44,GIF,cooking,negative,15,,,,
11684,5444a751-c58b-456a-9fc9-1e4f292f2920,scared,10/23/2020 4:10,GIF,cooking,negative,15,,,,
11953,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,scared,12/15/2020 7:14,GIF,tennis,negative,15,,,,
12201,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,3/1/2021 18:40,GIF,education,negative,15,,,,
12214,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,4/24/2021 19:14,GIF,education,negative,15,,,,
12224,bcd3702f-c27e-48ce-889b-63f765f498ef,scared,6/24/2020 23:57,GIF,education,negative,15,,,,
12389,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,1/10/2021 1:45,GIF,healthy eating,negative,15,,,,
12396,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,7/16/2020 20:31,GIF,healthy eating,negative,15,,,,
12409,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,scared,3/7/2021 22:56,GIF,healthy eating,negative,15,,,,
